/* DATA DESCRIPTION:;;;;;;
Citation:;"Wesche, Christine; Dierking, Wolfgang (2015): Near-coastal circum-Antarctic iceberg size distributions determined from Synthetic Aperture Radar images. PANGAEA, https://doi.org/10.1594/PANGAEA.843280,";;;;;
-66.7812;62.1988;0.3688;2459.1;637;912;40.7
-69.4138;16.1194;0.3688;2509.5;558;1003;99.6
-65.9499;125.0408;0.3689;2604.4;492;1039;92.3
-67.9615;42.8640;0.3689;2494.4;671;988;137.2
-66.2506;126.3579;0.3691;2622.3;458;1050;94.1
-66.4843;122.5096;0.3691;3077.7;355;1353;107.7
-63.7873;-61.6252;0.3691;3095.8;438;1487;137.7
-65.5109;124.8865;0.3691;2488.0;541;1028;121.4
-65.7119;122.9280;0.3692;2549.8;546;1057;127.1
-69.1533;29.3983;0.3694;2444.5;578;912;29.2
-66.4193;121.4143;0.3694;2644.1;708;980;52.6
-74.3659;-130.8129;0.3694;2389.3;581;869;44.7
-66.4060;122.0198;0.3696;2530.2;648;948;139.2
-66.7452;123.3378;0.3697;2526.3;584;933;141.0
-66.3861;58.0295;0.3697;2329.7;635;847;49.0
-64.7350;96.2064;0.3697;2579.4;537;1116;57.9
-75.2890;-151.5598;0.3697;2591.9;445;977;165.1
-74.9725;-140.4425;0.3698;2496.9;606;997;52.7
-77.0073;-32.6945;0.3698;2308.7;561;830;46.6
-75.0261;-138.4002;0.3698;2589.7;627;936;121.3
-75.3052;-142.8282;0.3698;2422.5;591;927;155.8
-65.5052;-63.6985;0.3698;2489.1;702;877;146.5
-69.1001;-68.3561;0.3699;2438.0;584;1015;153.0
-65.3130;103.7367;0.3699;3133.0;369;1427;77.8
-65.2518;92.7050;0.3699;2382.8;672;931;46.7
-65.9994;57.7076;0.3700;2416.5;690;853;53.3
-65.6062;115.1117;0.3701;2507.3;528;1056;126.6
-75.5403;-149.3077;0.3701;2437.1;641;831;43.9
-66.2681;126.4562;0.3701;2699.2;672;1012;131.4
-65.6583;103.8305;0.3701;2746.9;468;1126;143.1
-67.1643;46.3131;0.3703;2485.3;581;957;68.1
-74.8883;-141.2839;0.3703;2661.6;544;1093;129.2
-66.3167;121.1262;0.3703;2635.1;605;976;164.1
-74.9983;-142.2327;0.3704;2432.3;530;894;161.2
-64.8733;97.2862;0.3704;2657.6;426;1111;31.9
-66.8780;117.2266;0.3706;2428.7;640;985;45.8
-66.8359;149.5696;0.3706;2647.3;496;1056;127.5
-74.7748;-139.6424;0.3706;2567.5;494;974;165.6
-66.1916;122.9124;0.3707;2645.0;478;1052;95.8
-75.0291;-140.5551;0.3710;2395.2;646;818;154.7
-74.5471;-143.1344;0.3712;2473.2;631;873;147.9
-65.6591;103.8500;0.3713;2522.8;511;979;41.1
-65.3597;134.4142;0.3713;2580.3;491;1112;130.4
-74.4361;-141.2299;0.3713;2452.9;603;941;142.2
-67.5089;44.8725;0.3714;2421.4;644;956;44.3
-70.2858;-6.0297;0.3714;2534.6;624;1004;146.1
-74.9685;-142.0746;0.3714;2580.8;522;965;37.0
-66.1662;122.5079;0.3714;2457.2;579;953;131.9
-75.0916;-140.2853;0.3716;2372.5;645;799;76.3
-74.4044;-137.8750;0.3717;2650.5;411;1053;21.1
-75.9359;-157.7968;0.3718;2397.4;620;862;126.9
-66.3603;122.5167;0.3720;2676.9;445;1087;63.5
-67.6575;44.0480;0.3720;2336.5;579;910;144.5
-74.8263;-139.5174;0.3722;2600.4;460;1018;42.6
-65.4129;111.3991;0.3722;2372.6;651;870;117.9
-75.0050;-139.3230;0.3723;2664.2;474;1041;40.3
-65.7153;105.0507;0.3724;2433.7;617;913;73.0
-67.2715;82.0881;0.3724;2446.4;577;997;161.9
-64.4548;-62.3718;0.3725;3781.6;526;1682;76.6
-73.7346;-110.1791;0.3726;3019.7;419;1318;142.4
-66.3322;121.7677;0.3726;2578.0;508;1106;140.1
-66.1385;121.1572;0.3728;2667.3;730;943;46.7
-65.2403;97.5711;0.3729;3105.9;493;1309;65.1
-76.6296;-157.4691;0.3729;2585.9;460;972;166.2
-66.4910;107.6792;0.3730;2539.7;488;1030;30.4
-66.5110;123.2261;0.3730;2553.5;480;1098;140.0
-67.9439;149.4102;0.3730;2477.7;583;953;54.7
-75.0160;-138.4354;0.3731;2441.0;580;876;35.4
-66.1122;125.5285;0.3732;2531.3;621;982;149.3
-69.4321;13.7954;0.3733;2378.3;660;848;36.9
-67.5101;42.9224;0.3733;2545.7;459;1000;69.8
-67.5009;145.4682;0.3734;2542.8;682;912;65.8
-64.7136;-63.2520;0.3734;3919.4;565;1676;141.5
-74.7791;-143.9346;0.3734;2597.4;474;1084;149.4
-65.2661;116.0349;0.3734;2409.2;553;882;144.6
-74.8801;-106.4150;0.3736;2711.7;522;1130;72.6
-66.6213;122.5473;0.3739;2619.6;422;1083;164.8
-66.4827;80.3473;0.3739;2545.1;496;1039;144.4
-72.9224;-112.9039;0.3740;2698.2;474;1124;45.3
-65.3583;103.7970;0.3740;2417.8;632;950;132.1
-74.5912;-142.9996;0.3741;2525.5;524;1025;133.4
-67.5268;-60.7662;0.3741;2685.7;580;1081;165.6
-75.2431;-146.6729;0.3742;3154.3;574;1161;35.6
-66.1674;124.4348;0.3743;2444.9;678;874;64.3
-67.0697;148.3757;0.3744;2382.0;608;892;146.4
-74.5835;-139.4762;0.3745;2433.4;546;937;144.7
-65.5849;115.7206;0.3745;3036.9;510;1344;148.3
-66.2357;121.7465;0.3747;2475.0;552;1041;134.8
-74.5169;-141.2703;0.3747;2453.7;557;979;120.4
-66.0763;114.6660;0.3747;2477.5;643;932;44.1
-75.0584;-141.2993;0.3748;2531.8;626;959;151.7
-65.1600;134.9976;0.3748;2397.6;609;933;68.4
-66.0135;136.1754;0.3748;2464.4;633;905;145.3
-75.3672;-143.9235;0.3749;2700.3;446;1086;35.0
-66.1765;135.6203;0.3750;2524.0;580;1016;59.5
-68.3556;-60.6466;0.3751;2482.0;639;893;40.6
-69.9745;-73.9238;0.3752;2708.4;618;1094;162.0
-66.1003;51.2915;0.3752;2427.7;559;876;108.1
-66.5079;127.4204;0.3753;2703.8;585;1176;126.4
-75.0458;-140.7700;0.3753;2514.2;548;944;41.3
-64.8521;101.8631;0.3753;2464.9;631;934;132.8
-65.7012;123.8062;0.3754;2498.2;671;982;139.4
-65.8913;51.6992;0.3754;2490.3;541;962;24.5
-74.9663;-142.0462;0.3755;2568.6;480;1017;29.2
-66.2165;140.6419;0.3755;2428.7;559;876;108.1
-71.3559;-14.4313;0.3757;2792.1;501;1185;56.4
-73.7543;-110.7314;0.3757;2457.1;560;897;160.2
-65.6276;112.8182;0.3758;2431.8;592;912;37.8
-65.3775;91.4324;0.3758;2613.4;454;1045;19.2
-74.6616;-109.6862;0.3759;2599.4;442;1016;41.8
-65.2225;97.5863;0.3759;2654.1;542;1009;41.8
-66.9885;128.6581;0.3760;2440.6;632;988;45.7
-64.7256;93.3140;0.3761;2468.1;539;996;147.8
-66.3295;121.1813;0.3762;2532.5;531;1038;155.0
-74.8899;-143.7924;0.3762;2527.7;640;998;131.8
-75.0034;-140.8092;0.3763;2398.6;640;886;39.7
-66.1832;135.8117;0.3764;2665.6;561;1017;60.1
-67.2552;59.0220;0.3764;2630.0;596;1023;156.7
-66.0022;136.1389;0.3764;2671.1;562;1134;139.0
-65.9772;85.4308;0.3765;2429.3;551;966;44.9
-75.0855;-140.3973;0.3766;2558.0;513;1007;42.0
-65.6427;121.2125;0.3766;2606.1;485;1105;131.7
-65.5804;115.8043;0.3767;2875.9;638;1141;156.3
-64.6942;101.0952;0.3768;2383.7;663;906;134.8
-68.2545;148.2910;0.3768;3029.1;632;1048;105.5
-69.9811;7.0456;0.3769;2495.7;606;996;147.6
-68.3156;75.5152;0.3769;2747.1;527;1135;156.5
-67.1969;147.6012;0.3769;2400.1;599;843;139.0
-66.1577;121.5638;0.3771;2561.5;558;1105;131.7
-73.8651;-110.5548;0.3771;2929.2;545;1180;41.3
-65.9484;129.2912;0.3772;3146.9;300;1334;77.0
-66.8690;128.9681;0.3773;2426.9;623;953;141.5
-75.0381;-139.2238;0.3773;2692.9;585;1116;52.3
-69.7966;10.7055;0.3773;2597.0;513;955;43.9
-74.6426;-109.5944;0.3774;2468.6;644;903;48.7
-65.3037;116.1629;0.3775;2417.2;603;894;48.8
-68.7855;27.1219;0.3776;2633.6;459;1097;36.8
-64.7912;97.4225;0.3776;2546.2;632;953;44.0
-75.9331;-151.3495;0.3777;2746.6;414;1110;31.9
-65.8741;51.0290;0.3777;2657.6;445;1129;156.9
-75.5698;-148.4671;0.3778;2746.6;450;1162;47.6
-70.0376;22.9150;0.3778;2600.4;639;1035;40.4
-65.0117;97.4429;0.3779;2495.9;707;913;144.8
-74.3712;-137.3466;0.3781;2457.4;601;893;59.7
-74.9705;-142.2893;0.3781;2466.6;648;928;156.1
-66.4905;149.0080;0.3782;2470.7;603;1014;146.3
-75.3662;-143.6115;0.3782;2519.9;549;1017;129.4
-66.7355;128.2908;0.3782;2690.3;454;1120;119.2
-73.0648;-119.9497;0.3782;2480.9;579;924;47.8
-69.9632;-73.5262;0.3784;3393.3;710;1109;74.0
-75.0364;-142.5661;0.3784;2522.4;561;885;32.1
-65.5622;53.5209;0.3784;2420.4;576;913;143.4
-66.3544;149.0622;0.3784;2607.9;483;1011;129.8
-74.9734;-143.7133;0.3784;2888.3;463;1177;48.9
-68.2949;151.0385;0.3788;2504.2;511;963;22.7
-66.4565;138.1300;0.3788;2509.7;605;1058;142.6
-74.9644;-141.5460;0.3789;2914.3;405;1178;29.0
-69.1888;25.0316;0.3789;2689.6;400;1066;165.8
-69.3319;18.1531;0.3789;2677.4;500;1110;62.0
-66.1789;105.4234;0.3790;2504.4;612;901;151.7
-66.1587;123.4081;0.3791;2414.8;597;925;154.9
-66.3892;125.6181;0.3793;3149.8;607;1279;144.4
-70.8343;-76.0171;0.3795;3318.0;502;1386;159.7
-66.1197;121.5419;0.3796;2708.4;447;1151;145.1
-65.2994;97.6742;0.3796;2776.1;492;1154;97.7
-68.8736;39.1641;0.3797;3082.9;448;1254;173.6
-66.3108;122.3665;0.3797;2537.5;548;964;46.2
-74.9491;-142.7228;0.3798;2503.4;635;913;49.5
-74.9796;-143.5475;0.3798;2519.5;714;908;50.5
-75.8210;-148.4450;0.3800;2574.7;499;995;161.7
-65.3261;125.2475;0.3802;2422.7;568;892;28.4
-74.9882;-142.4394;0.3803;2678.5;638;951;45.8
-66.2934;122.4493;0.3803;2562.8;580;1056;56.7
-65.8955;121.5166;0.3803;2666.2;471;1107;65.0
-65.3407;116.1542;0.3804;2530.4;537;1069;152.2
-66.2340;122.1611;0.3804;2404.9;632;929;156.0
-74.2506;-109.7846;0.3804;2909.1;472;1153;97.1
-74.1149;-131.8996;0.3805;2690.7;404;1069;166.2
-65.5122;126.3640;0.3805;2398.1;683;892;146.6
-65.9541;87.7430;0.3805;2862.4;375;1229;33.0
-75.6365;-149.7742;0.3805;2671.7;573;1022;71.2
-66.7157;129.1647;0.3806;2963.9;531;1256;121.0
-66.0456;136.1827;0.3806;2531.0;626;921;143.8
-65.2915;104.0470;0.3807;2756.4;453;1127;124.0
-70.4060;-9.0916;0.3808;2533.2;545;1032;121.8
-73.5534;-83.6973;0.3808;2656.1;429;1071;140.0
-69.3525;75.8428;0.3809;2520.0;533;920;57.5
-66.9283;127.7669;0.3810;3272.4;543;1347;148.2
-75.0407;-144.1247;0.3816;2546.0;644;948;152.2
-75.1772;-141.5979;0.3816;2648.5;586;1087;149.2
-75.1524;-143.0513;0.3816;2609.8;486;985;147.5
-66.2220;80.2066;0.3818;2987.4;577;1189;163.3
-74.1082;-138.8368;0.3819;2692.3;653;1015;40.4
-75.8657;-148.7240;0.3819;2758.4;509;1193;142.1
-75.0236;-143.7281;0.3819;2572.7;519;971;164.6
-75.0315;-144.2587;0.3819;2570.1;512;1083;150.3
-66.5929;127.3952;0.3820;3232.6;335;1427;105.8
-66.8596;128.7328;0.3822;2544.9;565;1016;47.7
-65.8173;123.8542;0.3822;2562.9;725;919;42.7
-75.2992;-143.6548;0.3824;2568.3;638;1015;129.3
-65.4992;125.5128;0.3826;2563.5;519;1002;147.2
-74.4615;-135.9985;0.3827;2725.3;484;1113;43.6
-73.9032;-132.4753;0.3827;2438.1;667;837;152.9
-75.8442;-149.3182;0.3827;2523.1;543;987;64.3
-67.8963;69.7949;0.3827;2659.4;531;1102;131.8
-69.4496;14.6019;0.3828;2474.7;661;963;127.2
-71.6727;-93.9457;0.3829;2666.7;561;1016;60.4
-75.0261;-141.9396;0.3830;2572.2;562;1080;50.4
-70.6844;-103.0733;0.3831;2502.1;540;956;46.9
-65.0264;97.2457;0.3832;2929.9;707;1033;60.3
-74.7436;-140.7937;0.3833;2473.8;544;954;69.6
-66.0503;124.6770;0.3833;2614.3;655;1050;135.3
-73.8667;-132.7028;0.3834;2516.0;582;976;138.7
-68.3445;35.6679;0.3834;2570.7;561;1041;128.2
-74.3480;-130.7927;0.3834;2499.6;696;884;47.6
-66.4924;107.9073;0.3839;3434.1;449;1555;73.2
-68.1719;77.0467;0.3841;2825.2;427;1156;43.6
-75.3072;-143.3588;0.3841;2628.6;452;1001;160.9
-65.9351;121.3157;0.3841;2806.0;386;1163;169.8
-66.4069;126.7535;0.3841;2556.8;658;978;165.7
-75.0073;-138.7830;0.3842;2458.9;641;901;145.8
-66.9577;127.9499;0.3842;2657.4;549;1095;130.8
-68.6782;-69.2011;0.3845;2400.2;644;891;137.4
-66.7200;117.0931;0.3846;2634.4;459;1057;155.1
-65.6376;115.4207;0.3847;2545.7;636;982;149.5
-66.5046;128.1654;0.3847;2687.2;605;1064;95.7
-74.4823;-140.8572;0.3848;2552.7;559;1046;58.0
-74.7536;-107.8797;0.3848;2504.2;583;898;160.0
-66.0399;121.1718;0.3848;2419.6;608;890;123.9
-73.8580;-109.6005;0.3849;2773.6;415;1222;132.2
-67.8297;42.3019;0.3849;2743.5;432;1177;48.5
-66.8944;117.2491;0.3850;2850.2;657;1137;72.4
-68.3833;149.9230;0.3851;2622.9;519;1118;74.4
-73.2102;-125.9576;0.3853;2796.0;681;1004;160.1
-66.3723;81.1058;0.3854;2985.1;391;1250;92.9
-66.4129;122.6788;0.3854;2782.9;427;1193;128.2
-76.5126;-157.4205;0.3855;2550.3;558;980;130.3
-65.6042;115.7984;0.3855;2538.6;556;1064;153.0
-73.7817;-110.7391;0.3858;3828.7;748;1345;42.0
-74.9530;-140.0801;0.3858;3011.0;429;1265;57.2
-74.9151;-140.5298;0.3858;2490.0;558;908;157.9
-65.8643;125.2862;0.3859;2633.1;524;1134;145.4
-74.4926;-142.7240;0.3860;2519.5;521;966;168.3
-75.2561;-146.8715;0.3862;2428.0;638;856;39.7
-75.3200;-141.0852;0.3863;2767.7;699;948;174.9
-72.5735;-95.8642;0.3864;2740.7;442;1106;38.2
-75.0380;-140.2202;0.3865;2515.0;549;1004;50.2
-66.4205;121.4950;0.3866;2519.1;588;991;37.0
-65.8572;121.2830;0.3867;2592.7;510;1093;132.7
-65.9779;121.3847;0.3869;2557.1;500;943;58.0
-75.3276;-143.6323;0.3869;2895.8;403;1227;133.7
-64.2843;-63.1612;0.3870;3715.1;442;1690;96.2
-74.5999;-105.9764;0.3871;2644.6;450;1002;160.9
-75.1086;-141.0709;0.3871;3010.1;721;1025;41.7
-65.9012;52.2723;0.3871;2508.9;683;894;48.8
-65.9109;57.0879;0.3872;2509.0;684;894;48.8
-75.0385;-142.2443;0.3873;2536.6;631;902;145.2
-67.0023;117.6703;0.3873;3052.0;348;1259;32.2
-66.4809;90.8423;0.3873;2502.3;594;986;64.4
-65.4014;136.6906;0.3875;2659.7;618;1059;55.9
-60.6582;-59.2894;0.3875;2656.3;529;1176;135.7
-66.5225;127.3671;0.3875;3007.7;366;1254;97.1
-66.0852;124.6461;0.3876;2521.6;547;956;132.4
-66.0686;125.6387;0.3876;2843.7;596;1057;131.5
-67.2072;150.0224;0.3878;2636.6;469;1080;149.8
-74.7743;-139.9064;0.3880;2588.3;628;940;153.6
-74.5067;-140.1291;0.3881;2529.5;637;978;54.7
-68.7152;35.1382;0.3881;2359.9;694;847;50.8
-65.9877;107.2211;0.3881;2745.4;463;1091;85.4
-66.9453;127.9384;0.3882;3289.2;402;1430;110.3
-71.4261;-78.3060;0.3883;2543.3;579;956;171.3
-67.2867;81.7715;0.3883;3247.4;736;1196;49.6
-66.6921;123.6492;0.3884;2962.7;727;1058;44.9
-66.2585;130.2468;0.3884;2744.0;446;1104;38.5
-66.9012;66.4446;0.3884;2523.4;541;974;27.0
-66.9983;128.9181;0.3884;2468.7;614;897;160.2
-66.1740;121.7208;0.3885;2487.8;585;943;122.5
-66.2165;114.8473;0.3889;2905.9;519;1189;135.0
-66.7403;128.8433;0.3890;2528.2;666;981;138.4
-74.8170;-138.2236;0.3890;2559.4;574;1051;68.2
-69.7347;-72.7110;0.3891;4417.7;244;2141;156.8
-75.1730;-143.1128;0.3893;2564.3;485;1014;42.6
-69.3543;28.6332;0.3893;2509.0;545;937;154.2
-66.8326;129.0175;0.3893;2762.4;600;943;122.0
-75.2895;-143.7785;0.3893;2777.1;506;1185;48.4
-71.4004;-13.0394;0.3894;2428.4;646;862;126.9
-76.6790;-159.9636;0.3895;3055.1;353;1346;157.4
-64.5708;97.0823;0.3896;2368.6;696;848;55.2
-75.0270;-145.2875;0.3897;2579.1;578;984;149.1
-65.1774;105.4489;0.3897;2547.1;554;1070;152.2
-69.6651;27.3860;0.3898;2547.7;559;962;132.0
-64.3304;-57.6688;0.3898;3770.1;551;1658;9.2
-71.3906;-13.2115;0.3899;2530.4;706;916;144.0
-69.6631;16.0155;0.3899;3086.0;609;1270;90.0
-67.1643;82.7149;0.3899;2505.3;575;1010;78.4
-65.5121;-58.8715;0.3900;2805.6;452;1152;174.5
-65.8528;120.6063;0.3900;2526.5;693;917;125.3
-68.7018;155.4266;0.3900;2660.0;483;1089;150.1
-74.9155;-140.2644;0.3902;2403.6;638;832;69.3
-65.4961;124.6814;0.3902;2526.2;693;917;125.3
-74.9999;-141.9971;0.3904;2529.3;542;989;138.9
-68.5555;38.7765;0.3904;2488.6;565;961;34.9
-72.9900;-120.9792;0.3905;2554.9;583;1052;57.7
-73.3362;-78.2394;0.3905;2767.6;487;1081;149.5
-65.5410;116.0330;0.3905;2498.3;573;917;48.6
-65.9925;115.5787;0.3906;2458.2;615;910;144.5
-75.1410;-143.7186;0.3906;2555.4;527;960;138.1
-75.3618;-143.9613;0.3907;3250.1;473;1255;38.5
-66.6243;148.9996;0.3907;2517.3;635;944;52.2
-65.8657;123.7478;0.3908;2528.8;633;908;41.1
-66.8890;64.1337;0.3908;2536.8;595;955;124.7
-77.4945;-36.1634;0.3909;2752.3;475;1114;131.5
-65.1506;97.2588;0.3909;2596.4;594;1060;48.8
-72.1035;-92.4859;0.3909;2845.7;501;1162;120.1
-75.0139;-143.8051;0.3910;2543.6;607;912;157.8
-66.2009;126.8321;0.3910;3287.4;666;1276;50.7
-75.0710;-142.4889;0.3910;2681.2;598;973;53.1
-74.6609;-141.6949;0.3911;2805.8;422;1180;109.7
-68.2965;148.3902;0.3913;3502.2;772;1218;149.2
-73.5190;-110.5192;0.3913;2447.4;597;851;174.7
-71.7514;-100.4659;0.3913;2688.5;520;1114;118.7
-75.3510;-143.6951;0.3913;2821.5;532;1166;136.4
-66.5655;79.4498;0.3914;2789.0;426;1144;179.0
-65.7462;113.2505;0.3914;2588.9;620;1005;137.7
-69.5493;-74.2758;0.3915;2442.3;632;909;144.7
-66.8687;117.2074;0.3916;2458.2;645;953;137.7
-69.4590;-0.4480;0.3917;2980.6;388;1266;110.6
-74.9365;-139.1057;0.3917;2668.6;538;1043;48.5
-66.0335;51.2542;0.3918;2576.6;581;1095;63.7
-74.9311;-140.1331;0.3919;2524.8;590;973;150.1
-74.9468;-143.0822;0.3919;2822.5;457;1188;135.1
-74.5336;-108.8013;0.3919;2631.2;546;1107;45.1
-69.6708;28.7340;0.3920;2802.5;488;1217;136.5
-73.6313;-110.8462;0.3923;2413.1;643;832;148.0
-66.6547;122.1878;0.3923;2534.1;570;901;59.6
-74.8679;-140.2520;0.3925;2558.2;630;909;41.0
-65.0657;97.2661;0.3925;2530.3;666;947;141.9
-73.9082;-109.7375;0.3925;2392.0;590;887;22.2
-75.2628;-146.7209;0.3926;2390.3;655;842;177.7
-66.7246;122.5435;0.3927;2594.1;521;1054;143.3
-67.1896;147.7215;0.3928;2536.1;587;998;138.0
-69.9529;-73.1640;0.3929;2645.1;637;962;168.7
-65.3137;128.3703;0.3929;3187.8;392;1334;36.0
-75.2221;-141.4674;0.3930;3043.7;595;1169;45.9
-65.5675;115.4240;0.3930;3314.6;493;1489;119.4
-65.0066;103.7910;0.3930;2743.5;494;1075;81.2
-69.9005;25.0899;0.3930;2668.7;575;1058;68.4
-64.5671;97.4048;0.3931;2515.5;571;942;133.3
-65.5290;116.0090;0.3932;2432.2;626;936;153.9
-75.1005;-143.5657;0.3933;2618.6;513;1053;142.4
-75.2122;-145.9657;0.3935;2788.5;441;1136;145.4
-65.6573;54.9965;0.3935;2693.5;453;1070;167.2
-65.2073;114.6349;0.3937;2657.9;577;1033;128.7
-66.1722;115.0020;0.3940;2559.5;630;1024;48.9
-73.9854;-109.5201;0.3940;2472.7;590;991;51.0
-73.3320;-109.4624;0.3941;2642.0;528;1112;67.2
-65.8408;84.8807;0.3942;2550.4;593;1003;59.9
-66.1789;127.4283;0.3944;3227.7;344;1501;130.7
-74.9271;-142.0932;0.3944;2617.7;664;1018;54.2
-66.3004;122.0878;0.3944;2445.3;583;991;148.0
-72.7554;-126.9496;0.3944;2717.3;496;1143;145.7
-65.2863;104.0645;0.3945;2409.9;719;855;131.3
-66.3565;121.8486;0.3948;2582.4;593;1071;118.1
-69.6871;-76.3341;0.3949;3080.6;583;1265;138.1
-69.0016;-79.3453;0.3949;2457.4;552;920;142.3
-66.9136;127.7358;0.3950;3127.4;408;1350;123.5
-64.7127;-62.6332;0.3951;2543.3;568;1071;124.6
-74.7627;-109.4667;0.3952;2821.7;428;1132;124.7
-74.9994;-143.6213;0.3952;2580.9;545;947;47.3
-75.9102;-148.3035;0.3954;2566.0;562;1033;144.3
-65.8480;124.6637;0.3956;2591.0;532;1024;124.3
-65.7045;114.7421;0.3958;2751.0;700;990;135.0
-65.3804;103.7386;0.3958;2472.2;668;919;112.6
-74.7454;-140.5673;0.3959;2582.8;538;1040;134.0
-66.9587;129.1760;0.3959;2571.9;594;994;63.2
-66.3361;115.7854;0.3959;2458.3;636;896;126.1
-66.6247;122.4780;0.3959;2714.0;562;1114;53.0
-75.2927;-142.6205;0.3959;2546.5;646;958;49.8
-72.1327;-16.3947;0.3960;2527.3;600;905;58.4
-65.2708;92.7174;0.3960;2547.1;726;936;42.1
-66.0711;130.6537;0.3960;2548.4;560;933;56.9
-64.4079;97.6496;0.3963;2550.7;595;1045;58.3
-65.9991;125.5463;0.3964;2696.7;593;1032;113.8
-64.1024;-61.7000;0.3964;3215.1;495;1445;136.4
-75.1600;-146.5026;0.3964;2411.8;604;840;15.4
-74.8876;-140.5575;0.3966;2504.1;668;949;68.8
-75.2027;-140.6890;0.3966;2542.5;663;946;53.7
-74.9456;-139.4464;0.3966;3041.6;578;1220;148.3
-69.6368;27.6319;0.3967;2535.7;557;1067;67.8
-70.3790;-6.0358;0.3968;2789.6;530;1132;157.7
-71.5593;-12.7538;0.3968;2457.1;649;845;69.4
-65.3681;114.1095;0.3969;3385.8;648;1384;132.9
-74.6466;-109.3732;0.3970;2502.7;559;920;121.5
-66.5431;122.5376;0.3970;2775.7;498;1241;126.9
-74.9745;-138.5653;0.3973;2918.7;577;1179;63.0
-64.5328;97.4243;0.3974;2573.4;495;1003;82.4
-66.3458;114.6518;0.3977;3939.3;749;1273;45.0
-69.3035;14.8074;0.3977;2477.5;648;918;78.4
-66.4503;122.1021;0.3978;2874.4;450;1289;119.9
-74.6436;-137.1717;0.3979;2597.1;617;997;147.9
-75.2823;-146.6692;0.3980;2608.8;536;1031;40.6
-75.2502;-146.6455;0.3980;2482.2;650;895;52.9
-71.9380;-102.4211;0.3981;2950.3;398;1281;62.5
-74.9754;-138.4280;0.3982;2436.0;703;848;36.9
-72.2187;-127.1802;0.3983;2416.4;641;838;151.9
-75.1147;-140.2142;0.3984;3032.2;400;1170;70.0
-67.5959;45.7822;0.3985;2607.6;713;910;145.2
-75.0129;-143.6255;0.3985;2466.6;620;888;147.0
-66.7212;122.5196;0.3987;4339.2;800;1253;61.4
-65.5864;113.7772;0.3989;2700.1;479;1134;73.5
-66.6265;127.4809;0.3989;2698.2;527;1121;131.4
-65.5935;115.5691;0.3992;2574.2;592;984;151.8
-66.8947;-59.8234;0.3992;2485.6;618;911;157.4
-67.9664;42.7469;0.3994;2495.6;598;943;175.8
-72.2259;-22.5015;0.3995;2472.6;677;856;44.3
-70.7622;-14.4583;0.3995;3154.8;437;1238;159.2
-66.3493;115.9798;0.3996;2658.9;560;1179;135.5
-68.7366;155.4627;0.3997;2486.5;638;950;132.1
-74.8159;-143.8743;0.3997;2738.1;472;1124;138.6
-65.3065;125.6248;0.3997;2623.5;577;1057;134.1
-66.8235;60.5805;0.3998;2657.9;627;1043;154.9
-75.3800;-141.4066;0.3998;3020.3;642;1186;134.6
-75.1540;-140.4454;0.4000;2700.8;483;1080;149.8
-65.3843;97.7643;0.4000;2885.2;549;1190;54.4
-66.6334;127.4978;0.4004;2877.9;464;1212;121.9
-66.0434;114.4889;0.4004;2663.9;504;1053;102.7
-67.4128;45.2753;0.4005;2695.4;549;1142;61.1
-64.8846;95.7874;0.4005;2853.3;514;1196;163.0
-74.6185;-140.2726;0.4006;2766.3;571;1018;42.6
-67.5765;145.9442;0.4006;3122.5;604;1233;53.2
-72.4121;-16.4658;0.4007;2670.7;540;1038;155.5
-76.9911;-32.7465;0.4007;2536.2;662;951;54.3
-73.6423;-110.4273;0.4008;2695.5;639;935;142.8
-66.3573;122.4794;0.4011;2596.7;576;1041;128.3
-66.7721;128.7040;0.4011;2822.1;554;1090;126.4
-66.2525;124.1875;0.4012;2608.4;578;1048;69.5
-66.1895;80.9729;0.4012;2569.5;549;954;152.3
-75.6310;-148.8861;0.4013;2771.8;632;1104;47.1
-65.3423;113.6498;0.4013;2547.7;548;967;23.5
-66.4459;127.0329;0.4014;3485.8;538;1498;67.1
-71.7663;-17.3789;0.4014;2674.0;563;1089;50.8
-66.5295;122.4421;0.4015;2512.2;580;972;93.0
-73.7993;-109.6991;0.4016;2896.7;503;1072;166.9
-75.0090;-140.9428;0.4018;3049.4;343;1251;174.1
-66.5485;128.1677;0.4019;2511.3;638;979;141.6
-68.7688;38.8733;0.4020;2590.7;711;941;137.1
-67.6986;148.2208;0.4020;2509.1;581;971;105.2
-75.0724;-142.1327;0.4020;2739.2;451;1048;162.6
-73.2832;-125.1421;0.4020;2979.6;673;1172;143.4
-66.8080;118.7541;0.4022;2649.8;692;1033;48.1
-65.3451;88.6421;0.4023;2731.2;576;1179;143.2
-65.7091;124.7839;0.4023;2487.5;661;913;143.4
-75.1989;-143.3995;0.4024;2521.8;569;946;34.8
-76.4863;-151.7060;0.4024;2630.4;517;1001;158.9
-69.3782;75.7261;0.4024;3014.0;588;1226;62.0
-71.4495;-98.7600;0.4025;2647.2;754;880;149.0
-66.7486;148.7344;0.4025;2558.7;680;936;48.2
-74.8392;-144.3999;0.4028;2671.0;555;1044;31.7
-74.5864;-143.4672;0.4029;3163.5;552;1275;153.7
-73.5227;-108.8624;0.4030;2560.6;610;982;83.2
-75.1226;-146.1077;0.4030;2914.7;415;1181;122.8
-75.0597;-138.7437;0.4030;2885.7;378;1166;169.1
